ID	time	long	lat	Int	pre_p	elev_e	lat_l^2	lon_l^2
10346	1	-95.75	61.150001525878906	1	45.12000003390842	151.82879638671875	3735.654269433595	9158.489415893564
10347	1	-95.25	61.150001525878906	1	44.022221989101816	83.06194305419922	3735.654269433595	9063.039418945322
10348	1	-94.75	61.150001525878906	1	43.85555551317004	38.00859069824219	3735.654269433595	8968.08942199708
10349	1	-94.25	61.150001525878906	1	42.764444541931155	2.0225889682769775	3735.654269433595	8873.639425048837
10350	1	-93.75	61.150001525878906	1	42.777777989705406	0.0	3735.654269433595	8779.689428100595
10382	1	-77.75	61.150001525878906	1	40.806666771570825	6.999989986419678	3735.654269433595	6037.289525756845
10383	1	-77.25	61.150001525878906	1	43.04888865152994	159.31109619140625	3735.654269433595	5959.839528808603
10384	1	-76.75	61.150001525878906	1	44.76666684680516	152.0	3735.654269433595	5882.889531860361
10385	1	-76.25	61.150001525878906	1	45.72888888253106	170.67379760742188	3735.654269433595	5806.439534912119
10386	1	-75.75	61.150001525878906	1	46.54111106130812	195.96139526367188	3735.654269433595	5730.4895379638765
10387	1	-75.25	61.150001525878906	1	48.503333218892394	304.9757995605469	3735.654269433595	5655.039541015634
10388	1	-74.75	61.150001525878906	1	49.316666592492	332.2644958496094	3735.654269433595	5580.089544067392
10389	1	-74.25	61.150001525878906	1	50.38222220738729	367.99169921875	3735.654269433595	5505.63954711915
10390	1	-73.75	61.150001525878906	1	52.54888894822862	446.55279541015625	3735.654269433595	5431.689550170908
10391	1	-73.25	61.150001525878906	1	53.78888891537984	449.91351318359375	3735.654269433595	5358.239553222666
10392	1	-72.75	61.150001525878906	1	55.094444698757584	461.601806640625	3735.654269433595	5285.289556274423
10393	1	-72.25	61.150001525878906	1	56.33111127217611	377.93499755859375	3735.654269433595	5212.839559326181
10394	1	-71.75	61.150001525878906	1	52.89333338207669	352.6789855957031	3735.654269433595	5140.889562377939
10395	1	-71.25	61.150001525878906	1	53.18777787950303	3.0	3735.654269433595	5069.439565429697
10397	1	-70.25	61.150001525878906	1	53.607777998182506	0.0	3735.654269433595	4928.039571533212
10407	1	-65.25	61.150001525878906	1	62.669999800788034	0.0	3735.654269433595	4251.039602050791
10408	1	-64.75	61.150001525878906	1	64.02333359188502	0.0	3735.654269433595	4186.089605102548
10439	1	-49.25	61.150001525878906	1	81.10888893339369	0.0	3735.654269433595	2420.6400750732428
10440	1	-48.75	61.150001525878906	1	82.21666680441962	0.0	3735.654269433595	2371.6900743103033
10441	1	-48.25	61.150001525878906	1	84.26888892915515	0.0	3735.654269433595	2323.240073547364
10442	1	-47.75	61.150001525878906	1	87.65444461504616	561.6845703125	3735.654269433595	2275.2900727844244
10443	1	-47.25	61.150001525878906	1	92.12555574840974	823.7222900390625	3735.654269433595	2227.840072021485
10444	1	-46.75	61.150001525878906	1	92.41111145416893	729.1130981445312	3735.654269433595	2180.8900712585455
10445	1	-46.25	61.150001525878906	1	88.56999986237953	460.13299560546875	3735.654269433595	2134.440070495606
10446	1	-45.75	61.150001525878906	1	82.22555528647369	0.0	3735.654269433595	2088.4900697326666
